1.504630000591278076e+02,4.133418686886842579e+02,4.147303999984188749e+02
1.519190001487731934e+02,3.823682837363859903e+02,3.787303999983606673e+02
1.534880001544952393e+02,3.482430006659255923e+02,3.667303999995539243e+02
1.544880001544952393e+02,3.466128119843817217e+02,3.667303999995539243e+02
1.554890000820159912e+02,3.547637553928422562e+02,3.787304000001796567e+02
1.564880001544952393e+02,3.725871516461344868e+02,3.787304000001796567e+02
1.579890000820159912e+02,4.133418686889313562e+02,4.147304000002378643e+02
1.607550001144409180e+02,3.986701705533070594e+02,4.027303999996121320e+02
1.617550001144409180e+02,3.676965856010087350e+02,3.787303999983606673e+02
1.627550001144409180e+02,3.498731893477165045e+02,3.787303999983606673e+02
1.637540001869201660e+02,3.628060195558830401e+02,3.907303999989863996e+02
1.654160001277923584e+02,3.856286610999678715e+02,3.907304000008053890e+02
1.670310001373291016e+02,3.905192271448465249e+02,4.027303999996121320e+02
1.680310001373291016e+02,3.905192271448465249e+02,3.907304000008053890e+02
1.696370000839233398e+02,3.905192271448465249e+02,4.027303999996121320e+02
1.706360001564025879e+02,3.856286610997207731e+02,3.907304000008053890e+02
1.722070000171661377e+02,3.742173403279254558e+02,3.667303999995539243e+02
1.738650000095367432e+02,3.823682837363859903e+02,4.027303999996121320e+02
1.748660001754760742e+02,3.791079063728040524e+02,4.027303999996121320e+02
1.758660001754760742e+02,3.807380950545950213e+02,4.027303999996121320e+02
1.768650000095367432e+02,3.791079063728040524e+02,4.027303999996121320e+02
1.784470000267028809e+02,3.839984724181769025e+02,4.027303999996121320e+02
1.817150001525878906e+02,3.872588497815117421e+02,3.907303999989863996e+02
1.827139999866485596e+02,3.888890384630555559e+02,3.907304000008053890e+02
1.837139999866485596e+02,3.872588497815117421e+02,3.907304000008053890e+02
1.847150001525878906e+02,3.823682837363859903e+02,3.907304000008053890e+02
1.863070001602172852e+02,3.839984724179298041e+02,3.787304000001796567e+02
1.880270001888275146e+02,3.725871516461344868e+02,3.667303999995539243e+02
1.894680001735687256e+02,3.595456421925482005e+02,3.787304000001796567e+02
1.904670000076293945e+02,3.693267742827997040e+02,3.907303999989863996e+02
1.914660000801086426e+02,3.823682837363859903e+02,3.667303999995539243e+02
1.930989999771118164e+02,3.970399818717631888e+02,4.027303999996121320e+02
1.948050000667572021e+02,3.905192271448465249e+02,3.907304000008053890e+02
1.958040001392364502e+02,3.823682837363859903e+02,3.907304000008053890e+02
1.968029999732971191e+02,3.856286610997207731e+02,3.787304000001796567e+02
1.984860000610351562e+02,3.872588497815117421e+02,3.907304000008053890e+02
2.016110000610351562e+02,3.709569629643435746e+02,3.787304000001796567e+02
2.032920000553131104e+02,3.628060195558830401e+02,3.667303999995539243e+02
2.042929999828338623e+02,3.693267742827997040e+02,3.907304000008053890e+02
2.052920000553131104e+02,3.888890384630555559e+02,3.907304000008053890e+02
2.062910001277923584e+02,4.068211139620146923e+02,4.267303999990446073e+02
2.080250000953674316e+02,4.100814913253494751e+02,4.027303999996121320e+02
2.108100001811981201e+02,3.515033780295074735e+02,3.787303999983606673e+02
2.118100001811981201e+02,3.579154535107572883e+02,3.907304000008053890e+02
2.128090000152587891e+02,3.758475290094692696e+02,4.027303999996121320e+02
2.138080000877380371e+02,4.019305479168889406e+02,4.147303999984188749e+02
2.154240000247955322e+02,4.019305479168889406e+02,3.907304000008053890e+02
2.170250000953674316e+02,3.758475290094692696e+02,3.907303999989863996e+02
2.180320000648498535e+02,3.611758308740920711e+02,3.787304000001796567e+02
2.194890000820159912e+02,3.660663969192178229e+02,4.027303999996121320e+02
2.204880001544952393e+02,3.823682837363859903e+02,3.907304000008053890e+02
2.222280001640319824e+02,3.986701705533070594e+02,3.907304000008053890e+02
2.237929999828338623e+02,3.888890384630555559e+02,3.907304000008053890e+02
2.247940001487731934e+02,3.807380950545950213e+02,3.907304000008053890e+02
2.257929999828338623e+02,3.676965856010087350e+02,4.027303999996121320e+02
2.267970001697540283e+02,3.660663969192178229e+02,3.787304000001796567e+02
2.285110001564025879e+02,3.709569629643435746e+02,3.667303999995539243e+02
2.316879999637603760e+02,4.003003592350979716e+02,4.027303999996121320e+02
2.326870000362396240e+02,3.954097931899722767e+02,3.907304000008053890e+02
2.336860001087188721e+02,3.807380950548421197e+02,4.027303999996121320e+02
2.346860001087188721e+02,3.823682837363859903e+02,3.907303999989863996e+02
2.364340000152587891e+02,3.791079063728040524e+02,4.027303999996121320e+02
2.380080001354217529e+02,3.693267742827997040e+02,3.907303999989863996e+02
2.390069999694824219e+02,3.595456421925482005e+02,3.907303999989863996e+02
2.404890000820159912e+02,3.742173403279254558e+02,4.027303999996121320e+02
2.414880001544952393e+02,3.970399818717631888e+02,4.147303999984188749e+02
2.430420000553131104e+02,4.100814913253494751e+02,4.027303999996121320e+02
2.445490000247955322e+02,3.872588497815117421e+02,4.027303999996121320e+02
2.455480000972747803e+02,3.709569629643435746e+02,3.787303999983606673e+02
2.465470001697540283e+02,3.595456421925482005e+02,3.667303999995539243e+02
2.475490000247955322e+02,3.563939440746332252e+02,3.667303999995539243e+02
2.489690001010894775e+02,3.823682837363859903e+02,4.027303999996121320e+02
2.516930000782012939e+02,4.003003592350979716e+02,4.027303999996121320e+02
2.526930000782012939e+02,3.872588497815117421e+02,4.027303999996121320e+02
2.536920001506805420e+02,3.709569629643435746e+02,4.027303999996121320e+02
2.546920001506805420e+02,3.709569629643435746e+02,3.907303999989863996e+02
2.563300001621246338e+02,3.823682837363859903e+02,3.787304000001796567e+02
2.593400001525878906e+02,3.774777176912602386e+02,3.907303999989863996e+02
2.611400001049041748e+02,3.807380950545950213e+02,3.907304000008053890e+02
2.621390001773834229e+02,3.839984724179298041e+02,4.027303999996121320e+02
2.631380000114440918e+02,3.888890384630555559e+02,3.907304000008053890e+02
2.648110001087188721e+02,3.791079063730512075e+02,3.907303999989863996e+02
2.665110001564025879e+02,3.742173403276783574e+02,4.027303999996121320e+02
2.675099999904632568e+02,3.758475290094692696e+02,3.787304000001796567e+02
2.685090000629425049e+02,3.807380950545950213e+02,3.907304000008053890e+02
2.695090000629425049e+02,3.839984724181769025e+02,3.907304000008053890e+02
2.722430000305175781e+02,3.791079063730512075e+02,3.907303999989863996e+02
2.738150000572204590e+02,3.905192271448465249e+02,4.027303999996121320e+02
2.748150000572204590e+02,3.921494158266374370e+02,3.787304000001796567e+02
2.758150000572204590e+02,3.921494158266374370e+02,3.907304000008053890e+02
2.768140001296997070e+02,3.905192271448465249e+02,3.907303999989863996e+02
2.784650001525878906e+02,3.628060195558830401e+02,3.907303999989863996e+02
2.805210001468658447e+02,3.611758308740920711e+02,3.907303999989863996e+02
2.819930000305175781e+02,3.758475290094692696e+02,4.027303999996121320e+02
2.830160000324249268e+02,3.905192271448465249e+02,3.907304000008053890e+02
2.840150001049041748e+02,4.051909252802237233e+02,3.907304000008053890e+02
2.854739999771118164e+02,3.905192271448465249e+02,4.027303999996121320e+02
2.871510000228881836e+02,3.725871516461344868e+02,4.027303999996121320e+02
2.881510000228881836e+02,3.725871516461344868e+02,3.787304000001796567e+02
2.891510000228881836e+02,3.807380950545950213e+02,4.027303999996121320e+02
2.901500000953674316e+02,3.888890384630555559e+02,3.907304000008053890e+02
2.929040000438690186e+02,3.676965856010087350e+02,3.787304000001796567e+02
2.945220000743865967e+02,3.791079063730512075e+02,3.907304000008053890e+02
2.955210001468658447e+02,3.954097931899722767e+02,3.907304000008053890e+02
2.965199999809265137e+02,3.921494158266374370e+02,4.147303999984188749e+02
2.975190000534057617e+02,3.921494158266374370e+02,3.907303999989863996e+02
2.989500000476837158e+02,3.693267742825526057e+02,3.907303999989863996e+02
3.005199999809265137e+02,3.628060195558830401e+02,3.787304000001796567e+02
3.019480001926422119e+02,3.742173403279254558e+02,3.907303999989863996e+02
3.029470000267028809e+02,3.921494158266374370e+02,4.027303999996121320e+02
3.039470000267028809e+02,3.986701705533070594e+02,4.027303999996121320e+02
3.055170001983642578e+02,3.888890384630555559e+02,3.907304000008053890e+02
3.070299999713897705e+02,3.742173403279254558e+02,3.907303999989863996e+02
3.080290000438690186e+02,3.725871516461344868e+02,3.907304000008053890e+02
3.090280001163482666e+02,3.758475290094692696e+02,4.027303999996121320e+02
3.100280001163482666e+02,3.791079063730512075e+02,3.787304000001796567e+02
3.126470000743865967e+02,3.791079063730512075e+02,3.667303999995539243e+02
3.143000001907348633e+02,3.774777176912602386e+02,4.027303999996121320e+02
3.152990000247955322e+02,3.758475290094692696e+02,3.787304000001796567e+02
3.162990000247955322e+02,3.774777176912602386e+02,3.907304000008053890e+02
3.180080001354217529e+02,3.937796045081813077e+02,3.907304000008053890e+02
3.194539999961853027e+02,4.019305479168889406e+02,3.907304000008053890e+02
3.210380001068115234e+02,3.676965856010087350e+02,3.547304000007471814e+02
3.229660000801086426e+02,3.579154535107572883e+02,3.787304000001796567e+02
3.239660000801086426e+02,3.611758308740920711e+02,3.907303999989863996e+02
3.249660000801086426e+02,3.660663969192178229e+02,3.907304000008053890e+02
3.264810001850128174e+02,3.807380950545950213e+02,4.027303999996121320e+02
3.280340001583099365e+02,4.133418686886842579e+02,4.027303999996121320e+02
3.290329999923706055e+02,4.231230007789357614e+02,4.147304000002378643e+02
3.300329999923706055e+02,4.003003592350979716e+02,4.027303999996121320e+02
3.310320000648498535e+02,3.515033780295074735e+02,3.667303999995539243e+02
3.342469999790191650e+02,3.595456421925482005e+02,3.787304000001796567e+02
3.357980000972747803e+02,4.051909252802237233e+02,4.267303999990446073e+02
3.367980000972747803e+02,4.084513026438056613e+02,4.027303999996121320e+02
3.377970001697540283e+02,4.051909252802237233e+02,3.907304000008053890e+02
3.387960000038146973e+02,3.937796045084284060e+02,3.907304000008053890e+02
3.405140001773834229e+02,3.660663969192178229e+02,3.907303999989863996e+02
3.420789999961853027e+02,3.466128119841346233e+02,3.667303999995539243e+02
3.437740001678466797e+02,3.872588497815117421e+02,4.027303999996121320e+02
3.447740001678466797e+02,3.937796045084284060e+02,4.027303999996121320e+02
3.457740001678466797e+02,3.905192271448465249e+02,4.027303999996121320e+02
3.480490000247955322e+02,3.839984724179298041e+02,3.907304000008053890e+02
3.495340001583099365e+02,3.872588497815117421e+02,4.027303999996121320e+02
3.505329999923706055e+02,3.807380950545950213e+02,3.907303999989863996e+02
3.515320000648498535e+02,3.774777176912602386e+02,3.907303999989863996e+02
3.525310001373291016e+02,3.742173403279254558e+02,3.907303999989863996e+02
3.553880000114440918e+02,3.774777176912602386e+02,3.907304000008053890e+02
3.570620000362396240e+02,3.807380950545950213e+02,3.787304000001796567e+02
3.580610001087188721e+02,3.856286610997207731e+02,4.027303999996121320e+02
3.590600001811981201e+02,3.872588497815117421e+02,3.907304000008053890e+02
3.600640001296997070e+02,3.742173403276783574e+02,3.907303999989863996e+02
3.614690001010894775e+02,3.758475290094692696e+02,3.907304000008053890e+02
3.630640001296997070e+02,3.954097931899722767e+02,3.787304000001796567e+02
3.647080001831054688e+02,3.970399818717631888e+02,4.027303999996121320e+02
3.657080001831054688e+02,3.791079063730512075e+02,3.907303999989863996e+02
3.667080001831054688e+02,3.579154535107572883e+02,3.787303999983606673e+02
3.683040001392364502e+02,3.774777176912602386e+02,3.787304000001796567e+02
3.705150001049041748e+02,3.986701705533070594e+02,3.907304000008053890e+02
3.715140001773834229e+02,4.035607365984328112e+02,3.907304000008053890e+02
3.725130000114440918e+02,3.986701705535541578e+02,3.907304000008053890e+02
3.735130000114440918e+02,3.725871516461344868e+02,3.907303999989863996e+02
3.765780000686645508e+02,3.611758308740920711e+02,3.787304000001796567e+02
3.794980001449584961e+02,3.986701705535541578e+02,4.147303999984188749e+02
3.804980001449584961e+02,3.970399818717631888e+02,3.907304000008053890e+02
3.814969999790191650e+02,3.970399818717631888e+02,3.907304000008053890e+02
3.824960000514984131e+02,3.905192271448465249e+02,4.027303999996121320e+02
3.839520001411437988e+02,3.758475290094692696e+02,4.147304000002378643e+02
3.867799999713897705e+02,3.725871516461344868e+02,3.667303999995539243e+02
3.877790000438690186e+02,3.872588497815117421e+02,3.907304000008053890e+02
3.887780001163482666e+02,3.872588497815117421e+02,4.027303999996121320e+02
3.897780001163482666e+02,3.839984724181769025e+02,3.787304000001796567e+02
3.915240001678466797e+02,3.791079063730512075e+02,3.907304000008053890e+02
3.930640001296997070e+02,3.872588497815117421e+02,3.907304000008053890e+02
3.940629999637603760e+02,3.888890384633026542e+02,4.027303999996121320e+02
3.955150001049041748e+02,3.791079063730512075e+02,4.027303999996121320e+02
3.965140001773834229e+02,3.758475290094692696e+02,3.907304000008053890e+02
3.979900000095367432e+02,3.774777176912602386e+02,4.027303999996121320e+02
3.995290000438690186e+02,3.839984724181769025e+02,4.027303999996121320e+02
4.005290000438690186e+02,3.888890384630555559e+02,4.147303999984188749e+02
4.015280001163482666e+02,3.921494158266374370e+02,3.787304000001796567e+02
4.025270001888275146e+02,3.839984724179298041e+02,3.667303999995539243e+02
4.039920001029968262e+02,3.595456421923011021e+02,3.907303999989863996e+02
4.067660000324249268e+02,3.791079063730512075e+02,4.027303999996121320e+02
4.077660000324249268e+02,3.937796045084284060e+02,4.027303999996121320e+02
4.087650001049041748e+02,4.084513026435585061e+02,3.907304000008053890e+02
4.097640001773834229e+02,4.035607365986799095e+02,3.907304000008053890e+02
4.115320000648498535e+02,3.856286610997207731e+02,3.907304000008053890e+02
4.130110001564025879e+02,3.628060195558830401e+02,3.667303999995539243e+02
4.140099999904632568e+02,3.531335667110512873e+02,3.907303999989863996e+02
4.154769999980926514e+02,3.628060195558830401e+02,3.907303999989863996e+02
4.164760000705718994e+02,3.823682837363859903e+02,3.787304000001796567e+02
4.180110001564025879e+02,3.986701705533070594e+02,4.027303999996121320e+02
4.195310001373291016e+02,3.970399818717631888e+02,4.027303999996121320e+02
4.205299999713897705e+02,3.905192271448465249e+02,3.907304000008053890e+02
4.215290000438690186e+02,3.823682837363859903e+02,3.907304000008053890e+02
4.225280001163482666e+02,3.709569629643435746e+02,3.787304000001796567e+02
4.239710001945495605e+02,3.758475290094692696e+02,4.027303999996121320e+02
4.271119999885559082e+02,3.888890384630555559e+02,3.907304000008053890e+02
4.281119999885559082e+02,3.856286610997207731e+02,3.907304000008053890e+02
4.291110000610351562e+02,3.758475290094692696e+02,3.907303999989863996e+02
4.301110000610351562e+02,3.676965856010087350e+02,3.667303999995539243e+02
4.317320001125335693e+02,3.709569629643435746e+02,3.787304000001796567e+02
4.333330001831054688e+02,3.921494158266374370e+02,3.907304000008053890e+02
4.343340001106262207e+02,3.970399818717631888e+02,4.027303999996121320e+02
4.359240000247955322e+02,4.019305479168889406e+02,4.027303999996121320e+02
4.369240000247955322e+02,3.970399818717631888e+02,4.147303999984188749e+02
4.396570000648498535e+02,3.547637553928422562e+02,3.667303999995539243e+02
4.413310000896453857e+02,3.547637553928422562e+02,3.787303999983606673e+02
4.423300001621246338e+02,3.823682837363859903e+02,3.907304000008053890e+02
4.433289999961853027e+02,4.133418686886842579e+02,4.027303999996121320e+02
4.443289999961853027e+02,4.149720573704752269e+02,4.027303999996121320e+02
4.471119999885559082e+02,3.839984724179298041e+02,3.787304000001796567e+02
4.488040001392364502e+02,3.611758308743391694e+02,3.787303999983606673e+02
4.498029999732971191e+02,3.563939440746332252e+02,3.907303999989863996e+02
4.508070001602172852e+02,3.742173403279254558e+02,3.787304000001796567e+02
4.518059999942779541e+02,3.823682837363859903e+02,4.027303999996121320e+02
4.534590001106262207e+02,3.986701705533070594e+02,4.027303999996121320e+02
4.555270001888275146e+02,3.921494158266374370e+02,4.147303999984188749e+02
4.570789999961853027e+02,3.905192271448465249e+02,3.787304000001796567e+02
4.580780000686645508e+02,3.872588497815117421e+02,3.907304000008053890e+02
4.590780000686645508e+02,3.856286610997207731e+02,3.907304000008053890e+02
4.608280000686645508e+02,3.611758308740920711e+02,3.787304000001796567e+02
4.630260000228881836e+02,3.660663969192178229e+02,3.907304000008053890e+02
4.640250000953674316e+02,3.774777176912602386e+02,3.907304000008053890e+02
4.650260000228881836e+02,3.905192271448465249e+02,4.027303999996121320e+02
4.660250000953674316e+02,4.019305479168889406e+02,4.147304000002378643e+02
4.690920000076293945e+02,3.823682837363859903e+02,3.787304000001796567e+02
4.707970001697540283e+02,3.693267742825526057e+02,3.907303999989863996e+02
4.717960000038146973e+02,3.725871516461344868e+02,4.027303999996121320e+02
4.727950000762939453e+02,3.742173403279254558e+02,3.907304000008053890e+02
4.737950000762939453e+02,3.774777176912602386e+02,3.907304000008053890e+02
4.754600000381469727e+02,3.839984724179298041e+02,3.907304000008053890e+02
4.770380001068115234e+02,3.872588497815117421e+02,4.027303999996121320e+02
4.786570000648498535e+02,3.791079063730512075e+02,3.907304000008053890e+02
4.796560001373291016e+02,3.758475290094692696e+02,3.907304000008053890e+02
4.806549999713897705e+02,3.774777176912602386e+02,3.907303999989863996e+02
4.823289999961853027e+02,3.921494158266374370e+02,4.147303999984188749e+02
4.840199999809265137e+02,3.791079063730512075e+02,4.027303999996121320e+02
4.850199999809265137e+02,3.807380950545950213e+02,3.907304000008053890e+02
4.860190000534057617e+02,3.791079063730512075e+02,4.027303999996121320e+02
4.870180001258850098e+02,3.791079063730512075e+02,3.907304000008053890e+02
4.896050000190734863e+02,3.791079063730512075e+02,3.787304000001796567e+02
4.913070001602172852e+02,3.970399818717631888e+02,3.907304000008053890e+02
4.923059999942779541e+02,3.921494158266374370e+02,3.907304000008053890e+02
4.933059999942779541e+02,3.676965856010087350e+02,3.787304000001796567e+02
4.943059999942779541e+02,3.660663969192178229e+02,3.667303999995539243e+02
4.959270000457763672e+02,3.742173403276783574e+02,3.787304000001796567e+02
4.980490000247955322e+02,3.872588497815117421e+02,4.027303999996121320e+02
5.006570000648498535e+02,4.051909252802237233e+02,3.907304000008053890e+02
5.016570000648498535e+02,3.954097931899722767e+02,4.027303999996121320e+02
5.026620001792907715e+02,3.774777176912602386e+02,3.787304000001796567e+02
5.043289999961853027e+02,3.466128119843817217e+02,3.787303999983606673e+02
5.060130000114440918e+02,3.807380950545950213e+02,3.907304000008053890e+02
5.070120000839233398e+02,3.905192271448465249e+02,3.907304000008053890e+02
5.080110001564025879e+02,4.019305479168889406e+02,4.027303999996121320e+02
5.094300000667572021e+02,4.019305479168889406e+02,4.027303999996121320e+02
5.110429999828338623e+02,3.725871516461344868e+02,4.027303999996121320e+02
5.131070001125335693e+02,3.547637553928422562e+02,3.907303999989863996e+02
5.141080000400543213e+02,3.660663969192178229e+02,3.907303999989863996e+02
5.151070001125335693e+02,3.839984724179298041e+02,4.027303999996121320e+02
5.161070001125335693e+02,4.003003592350979716e+02,4.027303999996121320e+02
5.179420001506805420e+02,3.921494158266374370e+02,3.907304000008053890e+02
5.206800000667572021e+02,3.644362082376739522e+02,3.907304000008053890e+02
5.216800000667572021e+02,3.580241327564241374e+02,3.667303999995539243e+02
5.226800000667572021e+02,3.531335667110512873e+02,3.787304000001796567e+02
5.236800000667572021e+02,3.839984724181769025e+02,3.907304000008053890e+02
5.254500000476837158e+02,4.133418686886842579e+02,4.027303999996121320e+02
5.270190000534057617e+02,4.051909252802237233e+02,4.147303999984188749e+02
5.280180001258850098e+02,3.921494158266374370e+02,4.027303999996121320e+02
5.296240000724792480e+02,3.676965856010087350e+02,3.787303999983606673e+02
5.306240000724792480e+02,3.531335667112983856e+02,3.787304000001796567e+02
5.322580001354217529e+02,3.433524346207998406e+02,3.907303999989863996e+02
5.338530001640319824e+02,3.986701705533070594e+02,4.027303999996121320e+02
5.348530001640319824e+02,4.231230007789357614e+02,4.147304000002378643e+02
5.358519999980926514e+02,4.166022460520190407e+02,4.027303999996121320e+02
5.368510000705718994e+02,4.035607365986799095e+02,4.027303999996121320e+02
5.385160000324249268e+02,3.482430006661726907e+02,3.667303999995539243e+02
5.417640001773834229e+02,3.515033780295074735e+02,3.907303999989863996e+02
5.427640001773834229e+02,3.888890384633026542e+02,3.907304000008053890e+02
5.437630000114440918e+02,4.377946989145601151e+02,4.267304000008635967e+02
5.447630000114440918e+02,4.410550762776477995e+02,4.027303999996121320e+02
5.462660000324249268e+02,3.856286610997207731e+02,4.027303999996121320e+02
